Order ID,Order Date,Year,Month Number,Month Name,order_time,Order Period,Pizza ID,pizza_name,pizza_name_id,pizza_category,pizza_size,Size Order,Unit  Price,Quantity,Total Revenue,pizza_ingredients
117,02-01-2015,2015,1,January,31-12-1899 19:23:02,Evening,280,The Pepper Salami Pizza,peppr_salami_m,Supreme,Medium,2,16.5,1,16.5,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
118,02-01-2015,2015,1,January,31-12-1899 19:26:59,Evening,282,The Prosciutto And Arugula Pizza,prsc_argla_l,Supreme,Large,3,20.75,1,20.75,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese"
119,02-01-2015,2015,1,January,31-12-1899 19:32:29,Evening,284,The Four Cheese Pizza,four_cheese_m,Veggie,Medium,2,14.75,1,14.75,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
120,02-01-2015,2015,1,January,31-12-1899 19:35:07,Evening,285,The Classic Deluxe Pizza,classic_dlx_s,Classic,Small,1,12,1,12,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
121,02-01-2015,2015,1,January,31-12-1899 19:38:48,Evening,288,The Barbecue Chicken Pizza,bbq_ckn_m,Chicken,Medium,2,16.75,1,16.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
122,02-01-2015,2015,1,January,31-12-1899 19:50:19,Evening,292,The Italian Supreme Pizza,ital_supr_m,Supreme,Medium,2,16.5,1,16.5,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
123,02-01-2015,2015,1,January,31-12-1899 20:12:09,Evening,293,The Italian Capocollo Pizza,ital_cpcllo_s,Classic,Small,1,12,1,12,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
124,02-01-2015,2015,1,January,31-12-1899 20:12:34,Evening,294,The Barbecue Chicken Pizza,bbq_ckn_s,Chicken,Small,1,12.75,1,12.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
125,02-01-2015,2015,1,January,31-12-1899 20:31:06,Evening,298,The Greek Pizza,the_greek_xl,Classic,XLarge,0,25.5,1,25.5,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
126,02-01-2015,2015,1,January,31-12-1899 20:53:42,Evening,299,The Vegetables + Vegetables Pizza,veggie_veg_l,Veggie,Large,3,20.25,1,20.25,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic"
127,02-01-2015,2015,1,January,31-12-1899 20:58:23,Evening,300,The Pepperoni Pizza,pepperoni_m,Classic,Medium,2,12.5,1,12.5,"Mozzarella Cheese, Pepperoni"
128,02-01-2015,2015,1,January,31-12-1899 21:05:06,Night,301,The Spicy Italian Pizza,spicy_ital_s,Supreme,Small,1,12.5,1,12.5,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic"
129,02-01-2015,2015,1,January,31-12-1899 21:13:02,Night,302,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
130,02-01-2015,2015,1,January,31-12-1899 21:14:55,Night,304,The Hawaiian Pizza,hawaiian_s,Classic,Small,1,10.5,1,10.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
131,02-01-2015,2015,1,January,31-12-1899 21:33:10,Night,308,The Chicken Pesto Pizza,ckn_pesto_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce"
132,02-01-2015,2015,1,January,31-12-1899 21:42:45,Night,312,The Pepperoni Pizza,pepperoni_s,Classic,Small,1,9.75,1,9.75,"Mozzarella Cheese, Pepperoni"
133,02-01-2015,2015,1,January,31-12-1899 22:00:17,Night,313,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
134,02-01-2015,2015,1,January,31-12-1899 22:13:24,Night,316,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
135,02-01-2015,2015,1,January,31-12-1899 22:29:34,Night,319,The Vegetables + Vegetables Pizza,veggie_veg_l,Veggie,Large,3,20.25,1,20.25,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic"
136,02-01-2015,2015,1,January,31-12-1899 22:32:49,Night,320,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
137,03-01-2015,2015,1,January,31-12-1899 11:34:10,Morning,322,The Mediterranean Pizza,mediterraneo_l,Veggie,Large,3,20.25,1,20.25,"Spinach, Artichokes, Kalamata Olives, Sun-Dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions"
138,03-01-2015,2015,1,January,31-12-1899 11:44:50,Morning,325,The California Chicken Pizza,cali_ckn_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
139,03-01-2015,2015,1,January,31-12-1899 11:57:39,Morning,329,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
140,03-01-2015,2015,1,January,31-12-1899 12:26:44,Afternoon,330,The Prosciutto And Arugula Pizza,prsc_argla_s,Supreme,Small,1,12.5,1,12.5,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese"
141,03-01-2015,2015,1,January,31-12-1899 13:16:01,Afternoon,332,The Classic Deluxe Pizza,classic_dlx_m,Classic,Medium,2,16,1,16,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
142,03-01-2015,2015,1,January,31-12-1899 13:33:59,Afternoon,333,The Green Garden Pizza,green_garden_m,Veggie,Medium,2,16,1,16,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese"
143,03-01-2015,2015,1,January,31-12-1899 13:41:36,Afternoon,334,The California Chicken Pizza,cali_ckn_s,Chicken,Small,1,12.75,1,12.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
144,03-01-2015,2015,1,January,31-12-1899 13:44:28,Afternoon,342,The Barbecue Chicken Pizza,bbq_ckn_m,Chicken,Medium,2,16.75,3,50.25,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
145,03-01-2015,2015,1,January,31-12-1899 13:53:48,Afternoon,354,The Greek Pizza,the_greek_s,Classic,Small,1,12,1,12,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
146,03-01-2015,2015,1,January,31-12-1899 14:22:10,Afternoon,355,The California Chicken Pizza,cali_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
147,03-01-2015,2015,1,January,31-12-1899 14:32:51,Afternoon,358,The Greek Pizza,the_greek_xl,Classic,XLarge,0,25.5,1,25.5,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
148,03-01-2015,2015,1,January,31-12-1899 14:40:42,Afternoon,359,The Mediterranean Pizza,mediterraneo_s,Veggie,Small,1,12,1,12,"Spinach, Artichokes, Kalamata Olives, Sun-Dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions"
149,03-01-2015,2015,1,January,31-12-1899 14:48:45,Afternoon,360,The Spinach And Feta Pizza,spinach_fet_m,Veggie,Medium,2,16,1,16,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
150,03-01-2015,2015,1,January,31-12-1899 14:49:58,Afternoon,361,The Pepperoni Pizza,pepperoni_m,Classic,Medium,2,12.5,1,12.5,"Mozzarella Cheese, Pepperoni"
151,03-01-2015,2015,1,January,31-12-1899 15:09:34,Afternoon,362,The Southwest Chicken Pizza,southw_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce"
152,03-01-2015,2015,1,January,31-12-1899 15:09:42,Afternoon,364,The Hawaiian Pizza,hawaiian_s,Classic,Small,1,10.5,1,10.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
153,03-01-2015,2015,1,January,31-12-1899 15:16:34,Afternoon,368,The Mexicana Pizza,mexicana_m,Veggie,Medium,2,16,1,16,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
154,03-01-2015,2015,1,January,31-12-1899 15:22:43,Afternoon,369,The Prosciutto And Arugula Pizza,prsc_argla_s,Supreme,Small,1,12.5,1,12.5,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese"
155,03-01-2015,2015,1,January,31-12-1899 15:28:59,Afternoon,370,The Chicken Pesto Pizza,ckn_pesto_s,Chicken,Small,1,12.75,1,12.75,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce"
156,03-01-2015,2015,1,January,31-12-1899 15:42:19,Afternoon,374,The Napolitana Pizza,napolitana_m,Classic,Medium,2,16,1,16,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
157,03-01-2015,2015,1,January,31-12-1899 15:43:03,Afternoon,376,The Italian Supreme Pizza,ital_supr_l,Supreme,Large,3,20.75,1,20.75,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
158,03-01-2015,2015,1,January,31-12-1899 15:54:30,Afternoon,380,The Italian Vegetables Pizza,ital_veggie_m,Veggie,Medium,2,16.75,1,16.75,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce"
159,03-01-2015,2015,1,January,31-12-1899 15:59:22,Afternoon,382,The Four Cheese Pizza,four_cheese_l,Veggie,Large,3,17.95,1,17.95,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
160,03-01-2015,2015,1,January,31-12-1899 16:35:33,Afternoon,384,The Classic Deluxe Pizza,classic_dlx_m,Classic,Medium,2,16,1,16,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
161,03-01-2015,2015,1,January,31-12-1899 16:43:46,Afternoon,385,The Hawaiian Pizza,hawaiian_s,Classic,Small,1,10.5,1,10.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
162,03-01-2015,2015,1,January,31-12-1899 16:51:22,Afternoon,388,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
163,03-01-2015,2015,1,January,31-12-1899 16:54:54,Afternoon,389,The Hawaiian Pizza,hawaiian_m,Classic,Medium,2,13.25,1,13.25,"Sliced Ham, Pineapple, Mozzarella Cheese"
164,03-01-2015,2015,1,January,31-12-1899 16:56:33,Afternoon,392,The California Chicken Pizza,cali_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
165,03-01-2015,2015,1,January,31-12-1899 16:57:37,Afternoon,394,The Prosciutto And Arugula Pizza,prsc_argla_m,Supreme,Medium,2,16.5,1,16.5,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese"
166,03-01-2015,2015,1,January,31-12-1899 16:58:51,Afternoon,395,The Prosciutto And Arugula Pizza,prsc_argla_s,Supreme,Small,1,12.5,1,12.5,"Prosciutto Di San Daniele, Arugula, Mozzarella Cheese"
167,03-01-2015,2015,1,January,31-12-1899 17:00:49,Evening,396,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
168,03-01-2015,2015,1,January,31-12-1899 17:02:27,Evening,399,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
169,03-01-2015,2015,1,January,31-12-1899 17:15:48,Evening,401,The Four Cheese Pizza,four_cheese_l,Veggie,Large,3,17.95,1,17.95,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
170,03-01-2015,2015,1,January,31-12-1899 17:21:31,Evening,404,The Hawaiian Pizza,hawaiian_l,Classic,Large,3,16.5,1,16.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
171,03-01-2015,2015,1,January,31-12-1899 17:23:03,Evening,405,The Napolitana Pizza,napolitana_m,Classic,Medium,2,16,1,16,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
172,03-01-2015,2015,1,January,31-12-1899 17:29:24,Evening,406,The Napolitana Pizza,napolitana_s,Classic,Small,1,12,1,12,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
173,03-01-2015,2015,1,January,31-12-1899 17:35:30,Evening,409,The California Chicken Pizza,cali_ckn_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
174,03-01-2015,2015,1,January,31-12-1899 17:37:49,Evening,412,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
175,03-01-2015,2015,1,January,31-12-1899 17:50:51,Evening,416,The Italian Supreme Pizza,ital_supr_l,Supreme,Large,3,20.75,1,20.75,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic"
176,03-01-2015,2015,1,January,31-12-1899 17:51:57,Evening,417,The California Chicken Pizza,cali_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
177,03-01-2015,2015,1,January,31-12-1899 17:54:36,Evening,419,The Napolitana Pizza,napolitana_s,Classic,Small,1,12,1,12,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
178,03-01-2015,2015,1,January,31-12-1899 18:15:03,Evening,421,The Pepper Salami Pizza,peppr_salami_l,Supreme,Large,3,20.75,1,20.75,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic"
179,03-01-2015,2015,1,January,31-12-1899 18:20:14,Evening,422,The Hawaiian Pizza,hawaiian_l,Classic,Large,3,16.5,1,16.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
180,03-01-2015,2015,1,January,31-12-1899 18:33:34,Evening,425,The Classic Deluxe Pizza,classic_dlx_l,Classic,Large,3,20.5,1,20.5,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
181,03-01-2015,2015,1,January,31-12-1899 18:49:32,Evening,427,The Mexicana Pizza,mexicana_l,Veggie,Large,3,20.25,1,20.25,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
182,03-01-2015,2015,1,January,31-12-1899 18:50:10,Evening,428,The Brie Carre Pizza,brie_carre_s,Supreme,Small,1,23.65,1,23.65,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic"
183,03-01-2015,2015,1,January,31-12-1899 18:54:55,Evening,430,The Napolitana Pizza,napolitana_m,Classic,Medium,2,16,1,16,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
184,03-01-2015,2015,1,January,31-12-1899 18:59:05,Evening,433,The Hawaiian Pizza,hawaiian_l,Classic,Large,3,16.5,1,16.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
185,03-01-2015,2015,1,January,31-12-1899 19:08:33,Evening,434,The Sicilian Pizza,sicilian_m,Supreme,Medium,2,16.25,1,16.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
186,03-01-2015,2015,1,January,31-12-1899 19:36:00,Evening,436,The Mexicana Pizza,mexicana_l,Veggie,Large,3,20.25,1,20.25,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic"
187,03-01-2015,2015,1,January,31-12-1899 19:37:12,Evening,440,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
188,03-01-2015,2015,1,January,31-12-1899 20:08:39,Evening,442,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
189,03-01-2015,2015,1,January,31-12-1899 20:12:14,Evening,445,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,2,24,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
190,03-01-2015,2015,1,January,31-12-1899 20:14:23,Evening,447,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
191,03-01-2015,2015,1,January,31-12-1899 20:24:50,Evening,451,The California Chicken Pizza,cali_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
192,03-01-2015,2015,1,January,31-12-1899 20:30:08,Evening,453,The Sicilian Pizza,sicilian_s,Supreme,Small,1,12.25,1,12.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
193,03-01-2015,2015,1,January,31-12-1899 20:55:47,Evening,455,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
194,03-01-2015,2015,1,January,31-12-1899 21:21:24,Night,458,The Barbecue Chicken Pizza,bbq_ckn_s,Chicken,Small,1,12.75,1,12.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
195,03-01-2015,2015,1,January,31-12-1899 21:25:20,Night,459,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
196,03-01-2015,2015,1,January,31-12-1899 21:40:14,Night,460,The Sicilian Pizza,sicilian_s,Supreme,Small,1,12.25,1,12.25,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic"
197,03-01-2015,2015,1,January,31-12-1899 21:47:48,Night,463,The Four Cheese Pizza,four_cheese_l,Veggie,Large,3,17.95,1,17.95,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
198,03-01-2015,2015,1,January,31-12-1899 21:55:42,Night,467,The Big Meat Pizza,big_meat_s,Classic,Small,1,12,1,12,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage"
199,03-01-2015,2015,1,January,31-12-1899 22:10:38,Night,469,The Chicken Alfredo Pizza,ckn_alfredo_m,Chicken,Medium,2,16.75,1,16.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
200,03-01-2015,2015,1,January,31-12-1899 22:24:05,Night,470,The Greek Pizza,the_greek_xl,Classic,XLarge,0,25.5,1,25.5,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions"
201,03-01-2015,2015,1,January,31-12-1899 22:29:59,Night,471,The Calabrese Pizza,calabrese_m,Supreme,Medium,2,16.25,1,16.25,"?Duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic"
202,03-01-2015,2015,1,January,31-12-1899 22:50:29,Night,475,The California Chicken Pizza,cali_ckn_s,Chicken,Small,1,12.75,1,12.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
203,04-01-2015,2015,1,January,31-12-1899 11:30:48,Morning,476,The California Chicken Pizza,cali_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
204,04-01-2015,2015,1,January,31-12-1899 11:36:25,Morning,480,The Spicy Italian Pizza,spicy_ital_l,Supreme,Large,3,20.75,1,20.75,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic"
205,04-01-2015,2015,1,January,31-12-1899 11:43:54,Morning,481,The California Chicken Pizza,cali_ckn_s,Chicken,Small,1,12.75,1,12.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
206,04-01-2015,2015,1,January,31-12-1899 11:45:10,Morning,484,The Napolitana Pizza,napolitana_m,Classic,Medium,2,16,1,16,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic"
207,04-01-2015,2015,1,January,31-12-1899 12:03:58,Afternoon,487,The Spicy Italian Pizza,spicy_ital_l,Supreme,Large,3,20.75,1,20.75,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic"
208,04-01-2015,2015,1,January,31-12-1899 12:12:05,Afternoon,488,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
209,04-01-2015,2015,1,January,31-12-1899 12:29:17,Afternoon,493,The California Chicken Pizza,cali_ckn_l,Chicken,Large,3,20.75,1,20.75,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese"
210,04-01-2015,2015,1,January,31-12-1899 12:34:13,Afternoon,494,The Spinach And Feta Pizza,spinach_fet_s,Veggie,Small,1,12,1,12,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic"
211,04-01-2015,2015,1,January,31-12-1899 12:54:20,Afternoon,495,The Pepperoni Pizza,pepperoni_s,Classic,Small,1,9.75,1,9.75,"Mozzarella Cheese, Pepperoni"
212,04-01-2015,2015,1,January,31-12-1899 13:16:03,Afternoon,496,The Italian Capocollo Pizza,ital_cpcllo_l,Classic,Large,3,20.5,1,20.5,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
213,04-01-2015,2015,1,January,31-12-1899 13:20:39,Afternoon,497,The Four Cheese Pizza,four_cheese_l,Veggie,Large,3,17.95,1,17.95,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
214,04-01-2015,2015,1,January,31-12-1899 13:39:16,Afternoon,498,The Italian Capocollo Pizza,ital_cpcllo_l,Classic,Large,3,20.5,1,20.5,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano"
215,04-01-2015,2015,1,January,31-12-1899 13:44:49,Afternoon,502,The Green Garden Pizza,green_garden_s,Veggie,Small,1,12,1,12,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese"
216,04-01-2015,2015,1,January,31-12-1899 14:31:56,Afternoon,503,The Barbecue Chicken Pizza,bbq_ckn_m,Chicken,Medium,2,16.75,1,16.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
217,04-01-2015,2015,1,January,31-12-1899 14:35:03,Afternoon,506,The Classic Deluxe Pizza,classic_dlx_m,Classic,Medium,2,16,1,16,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
218,04-01-2015,2015,1,January,31-12-1899 14:35:11,Afternoon,508,The Spicy Italian Pizza,spicy_ital_m,Supreme,Medium,2,16.5,1,16.5,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini Verdi, Garlic"
219,04-01-2015,2015,1,January,31-12-1899 14:42:01,Afternoon,509,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
220,04-01-2015,2015,1,January,31-12-1899 15:31:59,Afternoon,513,The Hawaiian Pizza,hawaiian_s,Classic,Small,1,10.5,1,10.5,"Sliced Ham, Pineapple, Mozzarella Cheese"
221,04-01-2015,2015,1,January,31-12-1899 15:33:18,Afternoon,517,The Five Cheese Pizza,five_cheese_l,Veggie,Large,3,18.5,1,18.5,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic"
222,04-01-2015,2015,1,January,31-12-1899 15:46:38,Afternoon,520,The Four Cheese Pizza,four_cheese_l,Veggie,Large,3,17.95,1,17.95,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic"
223,04-01-2015,2015,1,January,31-12-1899 16:08:20,Afternoon,522,"The Pepperoni, Mushroom, And Peppers Pizza",pep_msh_pep_s,Classic,Small,1,11,1,11,"Pepperoni, Mushrooms, Green Peppers"
224,04-01-2015,2015,1,January,31-12-1899 16:39:58,Afternoon,523,The Chicken Alfredo Pizza,ckn_alfredo_s,Chicken,Small,1,12.75,1,12.75,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce"
225,04-01-2015,2015,1,January,31-12-1899 16:41:48,Afternoon,527,The Barbecue Chicken Pizza,bbq_ckn_l,Chicken,Large,3,20.75,1,20.75,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
226,04-01-2015,2015,1,January,31-12-1899 16:59:39,Afternoon,530,The Classic Deluxe Pizza,classic_dlx_l,Classic,Large,3,20.5,1,20.5,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon"
